category_type_level,category_situation_level,category_ingredient_level,category_method_level,id,food_name,category,음식1,음식2,음식3,음식4,음식5,음식6,음식7,음식8,음식9,음식10,음식1_id,음식2_id,음식3_id,음식4_id,음식5_id,음식6_id,음식7_id,음식8_id,음식9_id,음식10_id
밑반찬,일상,소고기,볶음,10000026,양념장,"밑반찬,일상,소고기,볶음 | 밑반찬,일상,돼지고기,회 | 메인반찬,다이어트,닭고기,회 | 메인반찬,간식,소고기,찜 | 국/탕,도시락,달걀/유제품,굽기 | 국/탕,도시락,기타,찜 | 밥/죽/떡,초스피드,밀가루,부침 | 밥/죽/떡,손님접대,닭고기,회 | 밥/죽/떡,손님접대,과일류,무침 | 밥/죽/떡,손님접대,기타,볶음 | 밥/죽/떡,다이어트,밀가루,끓이기 | 밥/죽/떡,명절,소고기,삶기 | 퓨전,술안주,닭고기,끓이기 | 김치/젓갈/장류,간식,해물류,절임 | 김치/젓갈/장류,간식,기타,데치기 | 샐러드,술안주,소고기,찜 | 스프,손님접대,과일류,부침 | 스프,명절,버섯류,비빔",순두부그라탕,소바,밥케이크,양파,큐브스테이크,가루,절편,주꾸미,미역오이냉국,티,10000812.0,10012334.0,10001608.0,10000850.0,10000170.0,10003311.0,10048649.0,10000981.0,10011241.0,10011488.0
밑반찬,일상,소고기,볶음,10000027,양송이버섯볶음,"밑반찬,일상,소고기,볶음 | 밑반찬,일상,콩/견과류,비빔 | 밑반찬,일상,콩/견과류,찜 | 밑반찬,다이어트,가공식품류,삶기",버섯야채볶음,양송이볶음,고구마순볶음,천연조미료,소고기오이볶음,버섯볶음밥,애호박새우젓볶음,어묵볶음밥,마른오징어볶음,장똑똑이,10001817.0,10001816.0,10000009.0,10001084.0,10000002.0,10000324.0,10000683.0,10001414.0,10001735.0,10000065.0
밑반찬,일상,소고기,볶음,10000028,양지볶음,"밑반찬,일상,소고기,볶음",고추볶음,양지볶음,살치살,아메리카브랙퍼스트,베이컨스크램블,아스파라거스말이,소고기스튜,시금치국,완추면,차돌박이볶음된장,10000010.0,10000028.0,10000023.0,10001263.0,10001259.0,10000131.0,10000165.0,10000722.0,10000090.0,10000146.0
밑반찬,일상,소고기,끓이기,10000030,소불고기,"밑반찬,일상,소고기,끓이기 | 밑반찬,일상,소고기,절임 | 밑반찬,초스피드,육류,절임 | 밑반찬,손님접대,달걀/유제품,기타 | 밑반찬,술안주,건어물류,비빔 | 밑반찬,간식,채소류,삶기 | 밑반찬,간식,밀가루,비빔 | 밑반찬,야식,쌀,끓이기 | 밑반찬,기타,해물류,데치기 | 메인반찬,일상,밀가루,부침 | 메인반찬,일상,밀가루,조림 | 메인반찬,술안주,소고기,끓이기 | 메인반찬,도시락,달걀/유제품,기타 | 메인반찬,해장,채소류,삶기 | 스프,손님접대,소고기,끓이기 | 스프,술안주,육류,절임",두부쌈장,버섯불고기,닭볶음,느타리버섯볶음,새송이버섯볶음,파인애플볶음밥,차돌박이숙주볶음,오이볶음,규동,즉석떡볶이,10000830.0,10000038.0,10000385.0,10000215.0,10000024.0,10000124.0,10000033.0,10000052.0,10000055.0,10001658.0
밑반찬,일상,소고기,끓이기,10000033,차돌박이숙주볶음,"밑반찬,일상,소고기,끓이기 | 밑반찬,초스피드,육류,절임 | 밑반찬,초스피드,가공식품류,부침 | 밑반찬,손님접대,달걀/유제품,기타 | 밑반찬,손님접대,가공식품류,조림 | 밑반찬,술안주,건어물류,비빔 | 밑반찬,술안주,곡류,볶음 | 메인반찬,일상,밀가루,조림",오리볶음,소고기숙주볶음,닭고기볶음,호박볶음,카레파스타,참치김치볶음,해물볶음,바지락볶음,경장육사,몽골리안비프,10000550.0,10000035.0,10000384.0,10000667.0,10000133.0,10001302.0,10000975.0,10000976.0,10000425.0,10000048.0
밑반찬,일상,소고기,끓이기,10000034,잡채,"밑반찬,일상,소고기,끓이기 | 밑반찬,일상,돼지고기,무침 | 밑반찬,일상,돼지고기,절임 | 밑반찬,일상,닭고기,절임 | 밑반찬,일상,육류,굽기 | 밑반찬,일상,채소류,기타 | 밑반찬,일상,해물류,조림 | 밑반찬,일상,해물류,비빔 | 밑반찬,일상,달걀/유제품,부침 | 밑반찬,일상,가공식품류,비빔 | 밑반찬,일상,쌀,튀김 | 밑반찬,일상,밀가루,데치기 | 밑반찬,일상,콩/견과류,찜 | 밑반찬,초스피드,닭고기,무침 | 밑반찬,초스피드,닭고기,튀김 | 밑반찬,초스피드,육류,비빔 | 밑반찬,초스피드,채소류,굽기 | 밑반찬,초스피드,해물류,기타 | 밑반찬,초스피드,쌀,비빔 | 밑반찬,초스피드,밀가루,튀김 | 밑반찬,초스피드,과일류,볶음 | 밑반찬,초스피드,기타,삶기 | 밑반찬,손님접대,해물류,굽기 | 밑반찬,손님접대,달걀/유제품,기타 | 밑반찬,손님접대,쌀,부침 | 밑반찬,손님접대,건어물류,튀김 | 밑반찬,손님접대,버섯류,데치기 | 밑반찬,손님접대,과일류,끓이기 | 밑반찬,손님접대,과일류,부침 | 밑반찬,손님접대,콩/견과류,볶음 | 밑반찬,손님접대,콩/견과류,찜 | 밑반찬,손님접대,곡류,조림 | 밑반찬,손님접대,기타,찜 | 밑반찬,손님접대,기타,굽기 | 밑반찬,술안주,소고기,삶기 | 밑반찬,술안주,돼지고기,회 | 밑반찬,술안주,육류,끓이기 | 밑반찬,술안주,채소류,무침 | 밑반찬,술안주,가공식품류,볶음 | 밑반찬,술안주,밀가루,부침 | 밑반찬,술안주,밀가루,찜 | 밑반찬,다이어트,과일류,튀김 | 밑반찬,다이어트,기타,볶음 | 밑반찬,도시락,소고기,조림 | 밑반찬,도시락,닭고기,삶기 | 밑반찬,도시락,달걀/유제품,무침 | 밑반찬,도시락,버섯류,부침 | 밑반찬,영양식,소고기,볶음 | 밑반찬,영양식,돼지고기,끓이기 | 밑반찬,간식,채소류,삶기 | 밑반찬,간식,밀가루,절임 | 밑반찬,야식,달걀/유제품,회 | 밑반찬,야식,과일류,기타 | 밑반찬,푸드스타일링,소고기,회 | 밑반찬,푸드스타일링,건어물류,무침 | 밑반찬,해장,소고기,비빔 | 밑반찬,해장,소고기,삶기 | 밑반찬,기타,해물류,데치기 | 밑반찬,기타,달걀/유제품,끓이기 | 밑반찬,기타,가공식품류,볶음 | 밑반찬,기타,가공식품류,무침 | 밑반찬,기타,쌀,조림 | 밑반찬,기타,건어물류,삶기 | 밑반찬,기타,건어물류,기타 | 밑반찬,기타,버섯류,회 | 밑반찬,기타,곡류,조림 | 밑반찬,기타,곡류,무침 | 밑반찬,기타,곡류,튀김 | 메인반찬,일상,육류,부침 | 메인반찬,일상,가공식품류,기타 | 메인반찬,일상,쌀,볶음 | 메인반찬,일상,쌀,무침 | 메인반찬,일상,건어물류,찜 | 메인반찬,일상,곡류,끓이기 | 메인반찬,초스피드,콩/견과류,회 | 메인반찬,초스피드,기타,볶음 | 메인반찬,손님접대,돼지고기,찜 | 메인반찬,손님접대,돼지고기,절임 | 메인반찬,손님접대,달걀/유제품,비빔 | 메인반찬,도시락,기타,굽기 | 찌개,푸드스타일링,쌀,회 | 디저트,이유식,소고기,끓이기 | 디저트,이유식,채소류,기타 | 디저트,이유식,쌀,튀김 | 디저트,이유식,쌀,회 | 디저트,이유식,콩/견과류,찜 | 디저트,기타,닭고기,무침 | 디저트,기타,닭고기,튀김 | 디저트,기타,육류,비빔 | 면/만두,일상,쌀,부침 | 면/만두,일상,밀가루,비빔 | 면/만두,일상,버섯류,데치기 | 면/만두,일상,기타,찜 | 면/만두,초스피드,소고기,삶기 | 면/만두,술안주,닭고기,삶기 | 면/만두,다이어트,소고기,볶음 | 면/만두,명절,가공식품류,볶음 | 면/만두,이유식,쌀,볶음 | 면/만두,기타,버섯류,찜 | 밥/죽/떡,초스피드,소고기,끓이기 | 밥/죽/떡,술안주,버섯류,데치기 | 밥/죽/떡,영양식,달걀/유제품,무침 | 퓨전,일상,건어물류,삶기 | 퓨전,술안주,돼지고기,절임 | 퓨전,술안주,곡류,회 | 양념/소스/햄,명절,닭고기,굽기 | 스프,다이어트,달걀/유제품,볶음",스파게티,볶음밥,크림파스타,알리오올리오,토마토파스타,리조또,김치볶음밥,오일파스타,불고기,까르보나라,10000075.0,10000096.0,10000079.0,10000167.0,10000080.0,10000118.0,10000104.0,10000076.0,10000021.0,10000126.0
밑반찬,일상,소고기,끓이기,10000035,소고기숙주볶음,"밑반찬,일상,소고기,끓이기 | 밑반찬,일상,소고기,찜 | 밑반찬,초스피드,육류,절임 | 밑반찬,손님접대,달걀/유제품,기타 | 밑반찬,술안주,건어물류,비빔",소고기청경채볶음,우삼겹볶음,차돌박이볶음,참치김치볶음,햄김치볶음밥,치킨볶음밥,오징어볶음밥,장똑똑이,조개볶음,야끼우동,10000041.0,10000037.0,10000045.0,10001302.0,10000800.0,10000461.0,10001036.0,10000065.0,10000961.0,10001031.0
밑반찬,일상,소고기,끓이기,10000036,찹스테이크,"밑반찬,일상,소고기,끓이기 | 밑반찬,일상,소고기,굽기 | 밑반찬,일상,돼지고기,기타 | 밑반찬,일상,육류,부침 | 밑반찬,일상,채소류,비빔 | 밑반찬,초스피드,채소류,부침 | 밑반찬,손님접대,달걀/유제품,기타 | 밑반찬,손님접대,가공식품류,튀김 | 밑반찬,손님접대,쌀,부침 | 밑반찬,손님접대,쌀,데치기 | 밑반찬,손님접대,건어물류,튀김 | 밑반찬,손님접대,버섯류,조림 | 밑반찬,손님접대,콩/견과류,삶기 | 밑반찬,술안주,건어물류,비빔 | 밑반찬,술안주,버섯류,볶음 | 밑반찬,다이어트,돼지고기,끓이기 | 밑반찬,도시락,소고기,조림 | 밑반찬,영양식,육류,끓이기 | 밑반찬,간식,채소류,삶기 | 밑반찬,명절,소고기,튀김 | 메인반찬,초스피드,과일류,삶기 | 메인반찬,초스피드,콩/견과류,회 | 찌개,명절,달걀/유제품,기타 | 스프,손님접대,소고기,볶음 | 스프,손님접대,소고기,끓이기 | 스프,손님접대,소고기,굽기 | 스프,손님접대,채소류,비빔 | 스프,술안주,소고기,절임 | 스프,술안주,육류,절임 | 스프,다이어트,가공식품류,튀김 | 스프,다이어트,버섯류,조림 | 스프,푸드스타일링,해물류,무침 | 스프,푸드스타일링,달걀/유제품,절임 | 스프,해장,버섯류,부침",불고기덮밥,숙주볶음,팟타이,제육볶음,버섯볶음,오징어볶음,새우볶음밥,두루치기,불고기버거,청경채볶음,10000049.0,10000042.0,10000453.0,10000204.0,10000058.0,10000937.0,10001032.0,10000245.0,10000183.0,10000543.0
밑반찬,일상,소고기,끓이기,10000037,우삼겹볶음,"밑반찬,일상,소고기,끓이기 | 밑반찬,초스피드,육류,절임 | 밑반찬,술안주,건어물류,비빔 | 밑반찬,간식,채소류,삶기",차돌박이볶음,삼겹살숙주볶음,소고기숙주볶음,카오팟,돼지고기가지볶음,소고기오이볶음,고구마순볶음,스팸감자볶음,도토리묵볶음,어묵야채볶음,10000045.0,10002370.0,10000035.0,10000628.0,10000202.0,10000002.0,10000009.0,10001308.0,10001314.0,10001306.0
밑반찬,일상,소고기,끓이기,10000038,버섯불고기,"밑반찬,일상,소고기,끓이기 | 밑반찬,일상,육류,굽기 | 밑반찬,초스피드,과일류,볶음 | 밑반찬,손님접대,소고기,회 | 밑반찬,손님접대,달걀/유제품,기타 | 밑반찬,간식,채소류,삶기 | 밑반찬,기타,해물류,데치기 | 메인반찬,술안주,소고기,볶음 | 메인반찬,술안주,소고기,끓이기 | 메인반찬,해장,채소류,삶기 | 국/탕,영양식,소고기,부침 | 디저트,손님접대,채소류,삶기",소고기가지볶음,파프리카볶음,불고기볶음,낙지볶음,오이볶음,무나물볶음,명란크림파스타,표고버섯볶음,파프리카잡채,소고기고추장볶음,10000003.0,10003345.0,10000022.0,10000966.0,10000052.0,10000671.0,10001028.0,10000005.0,10000711.0,10000001.0
밑반찬,일상,소고기,끓이기,10000039,콩나물불고기,"밑반찬,일상,소고기,끓이기 | 밑반찬,일상,돼지고기,무침 | 밑반찬,일상,육류,굽기 | 밑반찬,초스피드,육류,절임 | 밑반찬,초스피드,채소류,굽기 | 밑반찬,손님접대,달걀/유제품,기타 | 밑반찬,손님접대,쌀,부침 | 밑반찬,손님접대,건어물류,튀김 | 밑반찬,술안주,건어물류,비빔 | 밑반찬,술안주,버섯류,튀김 | 밑반찬,술안주,곡류,볶음 | 밑반찬,다이어트,기타,볶음 | 밑반찬,간식,해물류,회 | 밑반찬,간식,밀가루,절임 | 메인반찬,술안주,돼지고기,무침 | 메인반찬,술안주,육류,굽기 | 메인반찬,다이어트,채소류,굽기 | 메인반찬,도시락,건어물류,튀김 | 메인반찬,영양식,버섯류,튀김 | 찌개,이유식,버섯류,튀김",제육볶음,파인애플볶음밥,훈제오리볶음,달걀덮밥,두루치기,삼겹살볶음,우동볶음,멸치볶음,오리불고기,오징어볶음,10000204.0,10000124.0,10000530.0,10000473.0,10000245.0,10000208.0,10000077.0,10000936.0,10000420.0,10000937.0
밑반찬,일상,소고기,끓이기,10000040,바싹불고기,"밑반찬,일상,소고기,끓이기 | 밑반찬,일상,육류,굽기 | 밑반찬,손님접대,달걀/유제품,기타 | 밑반찬,손님접대,가공식품류,조림 | 밑반찬,손님접대,건어물류,튀김 | 밑반찬,영양식,닭고기,찜 | 밑반찬,간식,해물류,회 | 스프,손님접대,소고기,끓이기 | 스프,다이어트,달걀/유제품,기타 | 스프,다이어트,건어물류,튀김 | 빵,초스피드,해물류,데치기 | 빵,초스피드,밀가루,찜",몽골리안비프,베이컨김치볶음밥,낙지볶음,잡채덮밥,바지락볶음,볶음밥그라탕,닭가슴살볶음밥,건새우볶음,어묵잡채,차돌박이숙주볶음,10000048.0,10000787.0,10000966.0,10000327.0,10000976.0,10000505.0,10000455.0,10000942.0,10001320.0,10000033.0
밑반찬,일상,소고기,끓이기,10000041,소고기청경채볶음,"밑반찬,일상,소고기,끓이기 | 밑반찬,초스피드,육류,절임 | 밑반찬,손님접대,달걀/유제품,기타 | 밑반찬,다이어트,콩/견과류,데치기",소고기숙주볶음,마른오징어볶음,장똑똑이,햄김치볶음밥,치킨볶음밥,미니새송이버섯볶음,소고기야채볶음,참치김치볶음,조개볶음,지리멸치볶음,10000035.0,10001735.0,10000065.0,10000800.0,10000461.0,10001812.0,10002373.0,10001302.0,10000961.0,10003278.0
밑반찬,일상,소고기,끓이기,10000042,숙주볶음,"밑반찬,일상,소고기,끓이기 | 밑반찬,일상,육류,삶기 | 밑반찬,일상,육류,굽기 | 밑반찬,일상,가공식품류,무침 | 밑반찬,초스피드,육류,절임 | 밑반찬,초스피드,채소류,부침 | 밑반찬,초스피드,쌀,무침 | 밑반찬,초스피드,밀가루,찜 | 밑반찬,초스피드,밀가루,절임 | 밑반찬,손님접대,달걀/유제품,기타 | 밑반찬,손님접대,버섯류,굽기 | 밑반찬,손님접대,버섯류,데치기 | 밑반찬,손님접대,기타,비빔 | 밑반찬,술안주,건어물류,비빔 | 밑반찬,술안주,기타,부침 | 밑반찬,술안주,기타,조림 | 밑반찬,도시락,닭고기,튀김 | 밑반찬,도시락,해물류,절임 | 밑반찬,영양식,돼지고기,끓이기 | 밑반찬,간식,해물류,회 | 밑반찬,야식,닭고기,볶음 | 밑반찬,푸드스타일링,과일류,굽기 | 메인반찬,손님접대,기타,기타",닭가슴살볶음,감자볶음,팟타이,어묵볶음,청경채볶음,돼지고기볶음,야채볶음,훈제오리볶음,제육볶음,양배추볶음,10000383.0,10000053.0,10000453.0,10000676.0,10000543.0,10000201.0,10000563.0,10000530.0,10000204.0,10000684.0
밑반찬,일상,소고기,끓이기,10000044,소고기찹스테이크,"밑반찬,일상,소고기,끓이기 | 밑반찬,일상,소고기,굽기 | 밑반찬,초스피드,육류,절임 | 밑반찬,손님접대,가공식품류,튀김 | 밑반찬,술안주,버섯류,볶음 | 밑반찬,간식,해물류,무침 | 메인반찬,초스피드,콩/견과류,무침 | 스프,손님접대,소고기,굽기 | 스프,술안주,채소류,부침 | 스프,다이어트,가공식품류,튀김 | 스프,도시락,버섯류,볶음 | 스프,푸드스타일링,해물류,무침 | 스프,이유식,기타,튀김 | 빵,초스피드,달걀/유제품,찜",브런치,바싹불고기,폭찹,고추장불고기,큐브스테이크,소고기덮밥,소불고기덮밥,소고기초밥,소보로,돼지불고기,10000875.0,10000040.0,10002462.0,10000046.0,10000170.0,10000097.0,10000100.0,10037064.0,10000007.0,10000219.0
밑반찬,일상,소고기,끓이기,10000045,차돌박이볶음,"밑반찬,일상,소고기,끓이기 | 밑반찬,초스피드,육류,절임 | 밑반찬,술안주,건어물류,비빔 | 디저트,이유식,소고기,끓이기",우삼겹볶음,소고기가지덮밥,소고기숙주볶음,삼겹살숙주볶음,어묵야채볶음,딥피자,카오팟,소고기오이볶음,돼지고기숙주볶음,뮤즐리,10000037.0,10000059.0,10000035.0,10002370.0,10001306.0,10004211.0,10000628.0,10000002.0,10000252.0,10002032.0
밑반찬,일상,소고기,끓이기,10000046,고추장불고기,"밑반찬,일상,소고기,끓이기 | 밑반찬,일상,돼지고기,무침 | 밑반찬,일상,육류,굽기 | 밑반찬,초스피드,육류,절임 | 밑반찬,초스피드,채소류,굽기 | 밑반찬,손님접대,쌀,부침 | 밑반찬,손님접대,건어물류,튀김 | 밑반찬,술안주,버섯류,튀김 | 밑반찬,간식,쌀,무침 | 스프,손님접대,육류,굽기 | 스프,야식,채소류,회",오리불고기,대패삼겹살볶음,불고기볶음,달걀볶음밥,공심채볶음,콩불,꽈리고추멸치볶음,건새우볶음,오이볶음,대패삼겹살숙주볶음,10000420.0,10000209.0,10000022.0,10000481.0,10000708.0,10000253.0,10000686.0,10000942.0,10000052.0,10000249.0
밑반찬,일상,소고기,끓이기,10000047,덮밥,"밑반찬,일상,소고기,끓이기 | 밑반찬,일상,소고기,찜 | 밑반찬,일상,돼지고기,삶기 | 밑반찬,일상,닭고기,비빔 | 밑반찬,일상,닭고기,회 | 밑반찬,일상,채소류,끓이기 | 밑반찬,일상,채소류,기타 | 밑반찬,일상,해물류,무침 | 밑반찬,일상,달걀/유제품,절임 | 밑반찬,일상,가공식품류,굽기 | 밑반찬,일상,쌀,기타 | 밑반찬,일상,건어물류,부침 | 밑반찬,일상,콩/견과류,찜 | 밑반찬,일상,콩/견과류,데치기 | 밑반찬,일상,기타,볶음 | 밑반찬,초스피드,소고기,조림 | 밑반찬,초스피드,돼지고기,찜 | 밑반찬,초스피드,닭고기,삶기 | 밑반찬,초스피드,육류,회 | 밑반찬,초스피드,해물류,끓이기 | 밑반찬,초스피드,달걀/유제품,무침 | 밑반찬,초스피드,가공식품류,절임 | 밑반찬,초스피드,쌀,굽기 | 밑반찬,초스피드,밀가루,튀김 | 밑반찬,초스피드,밀가루,기타 | 밑반찬,초스피드,버섯류,부침 | 밑반찬,초스피드,과일류,비빔 | 밑반찬,초스피드,콩/견과류,튀김 | 밑반찬,손님접대,돼지고기,조림 | 밑반찬,손님접대,육류,삶기 | 밑반찬,손님접대,달걀/유제품,끓이기 | 밑반찬,손님접대,가공식품류,무침 | 밑반찬,손님접대,쌀,절임 | 밑반찬,손님접대,건어물류,기타 | 밑반찬,손님접대,버섯류,데치기 | 밑반찬,손님접대,콩/견과류,비빔 | 밑반찬,술안주,버섯류,기타 | 밑반찬,다이어트,소고기,데치기 | 밑반찬,도시락,소고기,튀김 | 밑반찬,도시락,돼지고기,데치기 | 밑반찬,도시락,육류,볶음 | 밑반찬,도시락,해물류,찜 | 밑반찬,도시락,달걀/유제품,삶기 | 밑반찬,도시락,버섯류,절임 | 밑반찬,도시락,콩/견과류,튀김 | 밑반찬,도시락,콩/견과류,기타 | 밑반찬,영양식,돼지고기,튀김 | 밑반찬,영양식,닭고기,데치기 | 밑반찬,영양식,달걀/유제품,찜 | 밑반찬,영양식,쌀,회 | 밑반찬,영양식,건어물류,끓이기 | 밑반찬,영양식,버섯류,무침 | 밑반찬,간식,돼지고기,비빔 | 밑반찬,간식,육류,데치기 | 밑반찬,간식,해물류,볶음 | 밑반찬,간식,달걀/유제품,조림 | 밑반찬,간식,밀가루,회 | 밑반찬,간식,버섯류,끓이기 | 밑반찬,간식,콩/견과류,절임 | 밑반찬,간식,곡류,굽기 | 밑반찬,야식,닭고기,비빔 | 밑반찬,명절,돼지고기,굽기 | 밑반찬,명절,채소류,부침 | 밑반찬,명절,달걀/유제품,튀김 | 밑반찬,명절,밀가루,볶음 | 밑반찬,기타,밀가루,데치기 | 메인반찬,일상,밀가루,튀김 | 메인반찬,초스피드,콩/견과류,볶음 | 메인반찬,손님접대,돼지고기,회 | 메인반찬,손님접대,닭고기,굽기 | 메인반찬,손님접대,건어물류,비빔 | 메인반찬,술안주,소고기,찜 | 메인반찬,술안주,돼지고기,삶기 | 메인반찬,술안주,닭고기,회 | 메인반찬,술안주,육류,굽기 | 메인반찬,술안주,채소류,끓이기 | 메인반찬,술안주,해물류,무침 | 메인반찬,술안주,달걀/유제품,절임 | 메인반찬,술안주,가공식품류,무침 | 메인반찬,술안주,가공식품류,굽기 | 메인반찬,술안주,쌀,튀김 | 메인반찬,술안주,쌀,기타 | 메인반찬,술안주,밀가루,조림 | 메인반찬,술안주,건어물류,부침 | 메인반찬,술안주,과일류,튀김 | 메인반찬,술안주,콩/견과류,데치기 | 메인반찬,다이어트,소고기,조림 | 메인반찬,다이어트,닭고기,무침 | 메인반찬,다이어트,닭고기,삶기 | 메인반찬,다이어트,육류,회 | 메인반찬,다이어트,쌀,데치기 | 메인반찬,다이어트,버섯류,부침 | 메인반찬,다이어트,콩/견과류,튀김 | 메인반찬,도시락,돼지고기,조림 | 메인반찬,도시락,육류,삶기 | 메인반찬,도시락,가공식품류,무침 | 메인반찬,도시락,건어물류,기타 | 메인반찬,도시락,콩/견과류,비빔 | 메인반찬,영양식,버섯류,기타 | 메인반찬,해장,밀가루,회 | 메인반찬,명절,채소류,데치기 | 국/탕,일상,과일류,삶기 | 국/탕,술안주,기타,삶기 | 국/탕,다이어트,돼지고기,굽기 | 국/탕,도시락,달걀/유제품,굽기 | 국/탕,영양식,달걀/유제품,절임 | 국/탕,영양식,쌀,기타 | 국/탕,간식,해물류,끓이기 | 국/탕,간식,쌀,굽기 | 국/탕,간식,과일류,비빔 | 찌개,푸드스타일링,소고기,찜 | 찌개,푸드스타일링,돼지고기,삶기 | 찌개,푸드스타일링,닭고기,회 | 찌개,푸드스타일링,해물류,무침 | 찌개,푸드스타일링,달걀/유제품,절임 | 찌개,푸드스타일링,쌀,기타 | 찌개,푸드스타일링,건어물류,부침 | 찌개,푸드스타일링,콩/견과류,데치기 | 찌개,해장,소고기,조림 | 찌개,해장,닭고기,삶기 | 찌개,해장,해물류,끓이기 | 찌개,해장,밀가루,기타 | 찌개,해장,과일류,비빔 | 찌개,명절,육류,삶기 | 찌개,명절,달걀/유제품,끓이기 | 찌개,명절,쌀,절임 | 찌개,명절,콩/견과류,비빔 | 디저트,손님접대,달걀/유제품,조림 | 디저트,손님접대,밀가루,회 | 디저트,손님접대,버섯류,끓이기 | 디저트,이유식,해물류,무침 | 디저트,이유식,달걀/유제품,절임 | 디저트,기타,쌀,굽기 | 디저트,기타,과일류,비빔 | 밥/죽/떡,초스피드,소고기,찜 | 밥/죽/떡,초스피드,돼지고기,삶기 | 밥/죽/떡,초스피드,닭고기,회 | 밥/죽/떡,초스피드,채소류,끓이기 | 밥/죽/떡,초스피드,해물류,무침 | 밥/죽/떡,초스피드,달걀/유제품,절임 | 밥/죽/떡,초스피드,쌀,기타 | 밥/죽/떡,초스피드,기타,볶음 | 밥/죽/떡,손님접대,닭고기,삶기 | 밥/죽/떡,손님접대,육류,회 | 밥/죽/떡,손님접대,달걀/유제품,무침 | 밥/죽/떡,손님접대,쌀,굽기 | 밥/죽/떡,손님접대,밀가루,기타 | 밥/죽/떡,손님접대,버섯류,부침 | 밥/죽/떡,손님접대,과일류,비빔 | 밥/죽/떡,술안주,닭고기,찜 | 밥/죽/떡,술안주,육류,삶기 | 밥/죽/떡,영양식,육류,볶음 | 밥/죽/떡,영양식,육류,비빔 | 밥/죽/떡,영양식,콩/견과류,기타 | 밥/죽/떡,간식,가공식품류,삶기 | 밥/죽/떡,야식,쌀,삶기 | 밥/죽/떡,야식,곡류,굽기 | 밥/죽/떡,푸드스타일링,육류,튀김 | 밥/죽/떡,푸드스타일링,가공식품류,조림 | 밥/죽/떡,이유식,채소류,부침 | 밥/죽/떡,이유식,콩/견과류,회 | 퓨전,술안주,과일류,데치기 | 퓨전,다이어트,닭고기,회 | 퓨전,다이어트,해물류,무침 | 퓨전,다이어트,가공식품류,굽기 | 퓨전,영양식,밀가루,조림 | 퓨전,해장,소고기,비빔 | 퓨전,명절,달걀/유제품,조림 | 김치/젓갈/장류,도시락,콩/견과류,볶음 | 김치/젓갈/장류,간식,해물류,무침 | 김치/젓갈/장류,간식,달걀/유제품,끓이기 | 김치/젓갈/장류,간식,달걀/유제품,절임 | 김치/젓갈/장류,간식,콩/견과류,데치기 | 김치/젓갈/장류,야식,밀가루,기타 | 김치/젓갈/장류,푸드스타일링,콩/견과류,비빔 | 김치/젓갈/장류,명절,돼지고기,절임 | 양념/소스/햄,해장,소고기,찜 | 양념/소스/햄,해장,돼지고기,삶기 | 양념/소스/햄,해장,채소류,끓이기 | 양념/소스/햄,해장,달걀/유제품,절임 | 양념/소스/햄,해장,쌀,기타 | 양념/소스/햄,명절,밀가루,기타 | 양념/소스/햄,이유식,가공식품류,무침 | 양념/소스/햄,이유식,콩/견과류,비빔 | 양식,기타,돼지고기,삶기 | 양식,기타,해물류,무침 | 양식,기타,가공식품류,굽기 | 샐러드,초스피드,가공식품류,무침 | 스프,손님접대,소고기,끓이기 | 스프,손님접대,소고기,찜 | 스프,손님접대,돼지고기,삶기 | 스프,손님접대,닭고기,회 | 스프,손님접대,육류,굽기 | 스프,손님접대,채소류,끓이기 | 스프,손님접대,해물류,무침 | 스프,손님접대,달걀/유제품,절임 | 스프,손님접대,쌀,기타 | 스프,술안주,닭고기,삶기 | 스프,술안주,육류,회 | 스프,술안주,가공식품류,절임 | 스프,술안주,쌀,굽기 | 스프,다이어트,닭고기,찜 | 스프,다이어트,쌀,절임 | 스프,간식,해물류,찜 | 스프,푸드스타일링,해물류,볶음 | 스프,푸드스타일링,버섯류,끓이기 | 스프,푸드스타일링,콩/견과류,절임 | 스프,기타,가공식품류,데치기 | 스프,기타,밀가루,볶음 | 빵,도시락,건어물류,부침 | 빵,영양식,콩/견과류,튀김 | 빵,해장,육류,볶음 | 빵,이유식,밀가루,회 | 빵,이유식,곡류,굽기",주먹밥,밥,리조또,김밥,볶음밥,잡채,소스,파스타,스파게티,떡볶이,10000107.0,10000474.0,10000118.0,10000479.0,10000096.0,10000034.0,10000150.0,10000067.0,10000075.0,10000064.0
