ingredient_name,ingredient_id
아몬드슬라이스20g,502736
천연조미료5g,502737
다진청고추15g,502738
양파50g청고추15g,502739
후추약간불고기양념:간장3g,502740
멸치60g,502741
다진견과류,502742
말린자두,502743
홍고추18g팽이버섯20g,502744
청국장가루15g,502745
볶은소금1g고명:애호박50g,502746
대파15g청고추15g,502747
볶은현미20g,502748
함초소금1g고명:바케트20g청양고추버터:청양고추1개,502749
파프리카25g,502750
녹차소금1g,502751
양송이30g,502752
참기름5g,502753
마늘튀김15g소스:홀그레인머스터드15g,502754
라임주스,502755
물30g,502756
깨소금1g,502757
곶감10g,502758
올리고당7g,502759
물70g,502760
다진양파8g,502761
조청3g,502762
체리10g해독주스:바나나50g,502763
홍고추15g양념:바나나40g,502764
감자40g방울토마토100g,502765
루콜라3g,502766
노란색파프리카25g,502767
식초10g국물:비트20g,502768
느타리,502769
통계피,502770
머스터드,502771
국간장3g,502772
물400g,502773
단호박25g,502774
홍고추18g,502775
오이피클,502776
고추장15g,502777
다진파2.5g,502778
적채5g,502779
현미유1g,502780
생강즙1.25g,502781
크래커15g,502782
8g,502783
칠리소스,502784
팥,502785
현미유5g간장양념장:간장3g,502786
일식된장미소3g,502787
국멸치3g,502788
통마늘3g,502789
땅콩3g,502790
호두40g소스:망고150g,502791
치즈가루25g,502792
애호박200g치즈가루10g,502793
와인15g곁들이채소:방울토마토45g,502794
청경재80g,502795
레몬즙15g소스:잣바질페이소스15g,502796
시금치50g방울토마토6개,502797
간편어간장15g국물:오렌지주스50g,502798
호두10g귀리20g,502799
대파50g,502800
베이비채소1g,502801
건대추1g,502802
표고버섯3.2g,502803
캐슈넛2g,502804
드라이이스트5g,502805
베이킹파우더10g,502806
물170ml,502807
검은콩가루24g,502808
라임즙,502809
두부면,502810
물120ml,502811
사과식초,502812
숙주5g,502813
새송이버섯20g,502814
애호박9.2g,502815
우유250g,502816
달걀2개,502817
식용유6g,502818
양송이버섯50g,502819
탈리아텔레,502820
우엉10g,502821
라임청,502822
계란80g,502823
마늘3g,502824
후추1.1g,502825
당근1.0g,502826
노랑각각10g),502827
파르메산치즈,502828
국간장2g,502829
다진건새우,502830
버섯가루,502831
다시멸치5g,502832
으깬두부,502833
전분80g,502834
구기자5g,502835
실파1g,502836
훈제오리,502837
크래미,502838
양송이버섯9g[소스소개]소스:양파다진것6g,502839
꿀1g,502840
식용유0.5g[소스소개]고기재움장:포도주2.5g,502841
파슬리다진것3g,502842
설탕3g,502843
다릿살각200g),502844
양파가루1g,502845
머스터드씨드2.5g,502846
통후추0.5g,502847
흰목이버섯0.4g,502848
화이트와인50g,502849
오징어10g,502850
꿀4g,502851
미나리13g,502852
김0.3g,502853
배2.2g,502854
노랑각⅓개),502855
생강즙3g,502856
식용유2g[소스소개]저나트륨고추장소스:토마토케첩2g,502857
토마토케첩4g,502858
당근10g[소스소개]고추장1g,502859
올리브유7g,502860
간장0.5g,502861
간장0.8g,502862
청주1g,502863
래디쉬15g,502864
표고버섯마른것7g,502865
양파1.3g,502866
밀가루6g,502867
플레인요거트15g,502868
훈제닭가슴살,502869
스리라차,502870
민트0.25g[소스소개]고추냉이드레싱:고추냉이갠것6g,502871
체리15g,502872
블루베리10g,502873
양송이버섯8g,502874
사과작은것95g,502875
배1.5g,502876
청색)각7g,502877
잡곡밥,502878
대구살35g,502879
레몬껍질2g,502880
달걀6g,502881
파마산치즈10g,502882
햄다진것10g,502883
파슬리다진것2g,502884
마른미역5g,502885
물전분2g,502886
올리고당5g,502887
올리고당0.5g,502888
육수120g,502889
양파채썬것15g,502890
슬라이스햄3g,502891
닭육수10g,502892
플레인요구르트30g,502893
생강1g,502894
꿀2g,502895
산마10g,502896
은행5g,502897
유자청6g,502898
물45g,502899
소금적당량[소재료]김치20g,502900
홍피망8g,502901
무순3g,502902
레몬주스3g,502903
다시마가루,502904
배즙5g,502905
흰살생선100g[흰살생선양념]달걀흰자15g,502906
사과8g,502907
양상추10g,502908
식빵35g,502909
새우다진것25g,502910
황설탕2g,502911
플레인요거트5g,502912
식용유500g,502913
병아리콩20g,502914
파인소프트T300g,502915
굴소스2g,502916
파슬리1g,502917
시래기불린것10g,502918
레드어니언10g,502919
새우살다진것10g,502920
닭고기35g,502921
우엉15g,502922
훈제오리가슴살30g,502923
설탕1g,502924
꿀8g,502925
당근채친것3g,502926
할라피뇨피클,502927
식초1g,502928
호박씨5g,502929
식혜110g,502930
설탕6g,502931
소금적당량[팥소]팥15g,502932
잔멸치5g,502933
설탕7g,502934
닭가슴살12g,502935
슬라이스아몬드5g,502936
바질0.5g,502937
타임5g,502938
건새우0.3g,502939
파프리카1g,502940
손질된흰살생선,502941
마늘1g고추장10g,502942
물17g황설탕7g,502943
방울토마토200,502944
계란5,502945
생강3,502946
다진마늘2.5,502947
다진실파2양념장:간장3,502948
새송이버섯40,502949
건홍고추1,502950
치즈슬라이스20g,502951
방울토마토10g,502952
호박씨4g,502953
아보카도12g,502954
땅콩버터3g,502955
아몬드3g,502956
닭가슴살13g,502957
당근12g,502958
올리브유1,502959
유자청15,502960
간장1.5,502961
고춧가루0.5,502962
김0.5,502963
표고버섯20,502964
된장9,502965
다진양파15,502966
고추장6g,502967
마늘5,502968
다진파1.25,502969
소금0.5,502970
진달래꽃2.5,502971
통깨0.5g,502972
양파8g,502973
올리브유4g,502974
밥밑간참기름,502975
아스파라거스15g,502976
올리브유15g,502977
감자5g,502978
카스텔라가루10g,502979
계피가루1g,502980
꼬치용꼬치6개레몬들깨소스:들깨가루45g,502981
식용유4.2g,502982
들기름4g,502983
근대20g,502984
대추7.5g,502985
설탕기호에따라,502986
청포도35g,502987
청피망4.5g,502988
달걀22g,502989
현미튀밥,502990
중력분32g,502991
건포도2g,502992
쑥갓5g,502993
표고버섯7g,502994
청주1.1g,502995
식용유3g[소스소개]저나트륨간장소스:간장1g,502996
새송이버섯10g,502997
고춧가루1g,502998
실파,502999
블루베리,503000
베이킹파우더,503001
팥앙금,503002
유자청10g,503003
홍고추1g[소스소개]피클소스:물35g,503004
깨2g,503005
파슬리말린것1g,503006
파프리카5g[소스소개]저나트륨조림소스:간장3.4g,503007
식용유4g,503008
참기름1g<br/>저나트륨겨자간장소스:간장2g,503009
카스테라,503010
모짜렐라치즈,503011
푸룬,503012
새우살13g,503013
파프리카17g,503014
생크림30g,503015
생수,503016
석류,503017
얼음,503018
건블루베리,503019
피클링스파이스,503020
청양고추3g,503021
미림5g,503022
계란노른자25g,503023
부침가루10g,503024
참기름0.1g,503025
우유15g,503026
청피망20g,503027
간장0.2g,503028
적파프리카5g,503029
생크림2.6g,503030
1개),503031
풋고추0.25g,503032
빨간파프리카5g,503033
통깨3g,503034
애플민트1g,503035
생이스트8g,503036
물220ml,503037
멸치5g,503038
한천가루,503039
무가당두유,503040
고운고추가루,503041
국간장 약,503042
명란젓 약,503043
참치캔,503044
차돌박이,503045
꽃소금 약,503046
멸치액젓 약 1과,503047
달걀물 약,503048
굴소스 약 1과,503049
굴소스 약,503050
밑간 한 밥,503051
콩나물 약 1과,503052
물 약 3과,503053
딸기잼,503054
봉어묵,503055
슬라이스 체다치즈,503056
청피망 약,503057
진간장 2와,503058
맛술 약,503059
올리브유 약,503060
양송이 버섯,503061
청양고추 약,503062
스프라이트,503063
물 약5와,503064
뉴슈가,503065
대파흰부분 약,503066
양조식초 약2와,503067
분말스프,503068
통깨 약1과,503069
황설탕 1.,503070
김치국물,503071
간생강,503072
밤소스,503073
깐마늘,503074
소 양지,503075
조선간장국간장,503076
멸치다시다,503077
우엉조림,503078
시나몬 가루,503079
대파 8,503080
큐민가루,503081
3. 통조림 골뱅이,503082
달걀 2개 /,503083
물 60ml /,503084
마요네즈 3.,503085
 박력분,503086
 다진 대파,503087
 새우가루,503088
 식용유,503089
 건 로즈마리,503090
무염버터5g,503091
요리당2g,503092
매실액2g,503093
된장5g,503094
식초약간,503095
치커리약간시금치우유소스:시금치10g,503096
빨강파프리카3g,503097
호두1/2알,503098
호두4g,503099
무250g,503100
사과80g,503101
발사믹식초60g,503102
치즈25g파슬리가루1g,503103
고춧가루15g,503104
레몬25g,503105
피망20g,503106
양파45g양념장:맛간장30g,503107
버터20g,503108
생강청25g,503109
통후추2g대파20g,503110
다진대파25g,503111
달걀60g떡갈비:다진소고기50g,503112
생강청,503113
뽕잎국수,503114
쌈장,503115
당근8g,503116
국멸치5g,503117
80g),503118
고추기름,503119
20g)레드와인,503120
생강청15g,503121
전분15g소스:고추장15g,503122
다진대파10g,503123
빨간파프리카20g,503124
함초소금1g양념:간편어간장15g,503125
미나리20g양념장:저염간장15g,503126
감식초15g,503127
백일송이버섯25g,503128
루꼴라,503129
샐러리10g,503130
배추30g,503131
당근25g생들기름30g,503132
대추4g,503133
다진청고추5g,503134
노란색파프리카25g소스:마늘기름15g,503135
당근10g쌀100g,503136
참기름10g,503137
볶은소금0.5g,503138
매실청,503139
달걀흰자,503140
홍고추15g쪽파10g,503141
양파25g청고추15g,503142
우유200g버터15g,503143
유자청30g,503144
팽이15g,503145
애호박25g양념장:다진쇠고기30g,503146
양파60g소스:올리브오일30g,503147
헤이즐넛,503148
말린매생이,503149
오레가노,503150
무순약간마늘드레싱:사과식초30g,503151
석류원액,503152
사과즙300g,503153
미나리30g소스:고추장5g,503154
저염국간장,503155
레몬즙10g,503156
마른새우,503157
송송썬붉은고추,503158
버터8g,503159
고사리15g,503160
소시지30g,503161
크림치즈5g,503162
다진땅콩,503163
더덕45g,503164
양송이40g,503165
버터10g소스:다진양파10g,503166
물200g브로콜리50g,503167
다진홍고추15g,503168
올리고당3g,503169
보리된장15g,503170
식초10g,503171
다시마육수,503172
바나나식초,503173
야채육수200g,503174
바나나50g고명:브로콜리15g,503175
양파70g두부크루통:두부60g,503176
버터15g,503177
시금치50g소스:잣20g,503178
멸치육수150g,503179
볶은소금1g,503180
소금0.25g,503181
실파0.5g,503182
계피가루0.25g,503183
마요네즈12g,503184
물120g간장2g,503185
브로콜리25g,503186
배40g,503187
간편어간장15g양념장:고추장15g,503188
청고추20g홍고추15g,503189
매실청15g,503190
홍고추15g소스:마늘기름30g,503191
단호박25g찹쌀50g,503192
마늘기름30g소스:발사믹식초30g,503193
방울토마토40g소스:요거트50g,503194
함초소금5g,503195
요구르트,503196
레몬제스트,503197
가쓰오부시,503198
국간장3g-국물:다시마국물100g,503199
풋고추10g,503200
간맞출때0.5g),503201
건다시마5g,503202
국멸치2g,503203
생강15g양념장:맛간장25g,503204
양파60g곁들이채소2:2가지색미니파프리카30g,503205
검정깨5g,503206
알마늘12g치자가루15g,503207
백미,503208
고추피클,503209
된장8g,503210
우리밀가루50g,503211
참기름3g,503212
노랑파프리카3g,503213
포도씨유,503214
마요네즈9g,503215
건다시마3g,503216
파2g,503217
된장9g,503218
양파5g고추장9g,503219
생강청15g올리고당15g,503220
블루베리잼30g,503221
파슬리가루1g,503222
바질잎1g,503223
백일송이25g국물:채소국물8컵,503224
쌀20g,503225
2가지색파프리카100g양파100g,503226
방울토마토100g마늘100g,503227
오이7.8g,503228
땅콩2g,503229
소금2g,503230
우유66g,503231
아가베시럽,503232
슬라이스체더치즈,503233
마늘2.5g,503234
저염간장10g,503235
두절콩나물5.3g,503236
호박10g,503237
포도씨유50g,503238
코코넛오일20g,503239
도라지15g,503240
무염버터30g,503241
코코넛워터,503242
그라나파다노치즈,503243
말린토마토,503244
파마산치즈3g,503245
미나리1.0g,503246
냉동아보카도,503247
황태머리,503248
다진생강,503249
간장15g,503250
청양고추1g,503251
마늘1.7g,503252
플레인요거트2g,503253
청,503254
마늘다진것1.2g,503255
홍고추마른것1g,503256
무순1g,503257
후춧가루0.1g<br/>저나트륨초간장소스:간장1.3g,503258
버터5g,503259
바질2.5g,503260
마늘가루1g,503261
코리앤더씨드1g,503262
사과10g,503263
영양부추10g,503264
목이버섯0.4g,503265
느타리버섯13g,503266
당귀잎2.5g,503267
깻잎3g[소스소개]저나트륨초고추장소스:고추가루1g,503268
새우젓0.5g,503269
깐연근1.7g,503270
해조국수,503271
녹말가루1g,503272
마늘1.3g,503273
홍피망12g[소스소개]잣소스:잣20g,503274
바질다진것0.6g,503275
양파즙10g,503276
물엿1g,503277
조미술1g,503278
샐러리7.5g,503279
식용유1.4g,503280
물6.6g,503281
달걀10g,503282
찰깨빵,503283
간장1g,503284
고사리10g,503285
사과1.5g,503286
대왕오징어채30g,503287
토마토콩카세30g,503288
땅콩기름5g,503289
쇠고기다진것25g,503290
모짜렐라치즈10g,503291
밥10g,503292
타임다진것0.5,503293
샐러리3g,503294
바케트빵6g,503295
쪽파1g,503296
상추30g,503297
생크림2g,503298
당근채썬것10g,503299
블랙올리브2g,503300
밥50g,503301
레몬주스5g,503302
닭육수100g,503303
밀가루3g,503304
닭육수150g,503305
올리고당6g,503306
월계수잎1g,503307
식초3g,503308
건포도20g,503309
잣1g설탕시럼설탕과물을동량으로하여중불에서서서히녹인다.기호에맞게만든다.,503310
민트1g,503311
오징어30g[양념]설탕5g,503312
양송이10g,503313
레몬제스트2g,503314
참나물5g,503315
들기름5g,503316
매실식초,503317
양파즙5g,503318
생강즙2g,503319
건포도4g,503320
아보카도6g,503321
다진파5g,503322
머스터드1g,503323
혼다랑어가쓰오부시1g,503324
딸기쨈5g,503325
파인소프트C50g,503326
다진파슬리,503327
식물성기름2g,503328
카레가루3g,503329
로메인10g,503330
밀가루10g,503331
조랭이떡15g,503332
실곤약20g[산마드래싱]산마10g,503333
간장5g,503334
대파채친것3g,503335
무청3g,503336
땅콩2.5g,503337
올리브유3.5g,503338
건함초,503339
식빵30g,503340
물3g,503341
설탕10g[당근조림]당근20g,503342
삶은달걀노른자5g,503343
새우12g,503344
토마토25g[양념장]간장5g,503345
설탕6g[소스]참마25g,503346
건타임0.5g,503347
전분2.25g,503348
콩기름5g,503349
대하,503350
우리밀가루20g,503351
검정깨2g,503352
올리브유12,503353
감자전분10,503354
후추0.01,503355
설탕1.5,503356
마늘2,503357
참기름1,503358
레드어니언8g,503359
라임주스3g,503360
소금0.38,503361
검정깨,503362
설탕1,503363
참기름4,503364
느타리버섯30,503365
대파4,503366
다진마늘2,503367
청양고추5,503368
다진마늘0.5,503369
들기름3g,503370
통깨1,503371
설탕2,503372
건고추3g,503373
달걀노른자5g,503374
쑥갓2g,503375
야채육수50g,503376
미나리3g주먹밥데친꼬막살12g,503377
영콘20g,503378
호이트와인15ml,503379
저지방우유130g,503380
두유45g,503381
크림17.5g,503382
마늘4g,503383
체리토마토10g,503384
쌈다시마15g,503385
은행3g,503386
토마토61.5g,503387
생모짜렐라치즈,503388
후춧가루0.21g,503389
건포도10g,503390
호박씨0.8g,503391
식용유10g[소스소개]탕수소스:감자녹말가루7g,503392
래디쉬15g[소스소개]저나트륨볶음고추장,503393
파인애플주스1.5g,503394
소금0.4g,503395
다시물12.3g,503396
가지10g[소스소개]저나트륨발사믹소스:올리브오일30g,503397
식용유2g[소스소개]굴소스:굴소스0.3g,503398
후추0.1g,503399
통깨0.4g,503400
깨,503401
냉동딸기,503402
마늘다진것2.5g,503403
식초2g.소금1g,503404
두반장,503405
고추자3g,503406
모짜렐라치즈30g,503407
카엔패퍼2g,503408
설탕2.2g,503409
청고추0.5g,503410
호박씨,503411
우유55.7g,503412
각얼음,503413
메주콩,503414
무8g,503415
청양고추2g,503416
마늘0.1g,503417
닭뼈20g,503418
보리새우0.1g,503419
황파프리카5g,503420
식용꽃10g,503421
검정깨0.01g,503422
후추3g,503423
흑임자5g,503424
당근1.2g,503425
단감13g,503426
대두유12g,503427
식용유3g,503428
다시마3g,503429
함초가루1g,503430
우유175g,503431
드라이이스트,503432
노른자각각1장),503433
고추8g,503434
코코넛오일12g,503435
쑥파우더,503436
곤약면,503437
블랙타이거새우,503438
전분30g,503439
미나리12g,503440
천도복숭아,503441
애호박 약,503442
주키니호박 약,503443
국간장 1과,503444
참기름 약 1과,503445
간 마늘 1과,503446
고운 고춧가루 약,503447
자숙연근 약,503448
밀가루 약,503449
굵은 고춧가루 약 1과,503450
버터 약 2와,503451
슬라이스햄,503452
맛술 2와,503453
달걀 흰자,503454
소고기 불고기용,503455
양송이 버섯 1과,503456
간 생강,503457
비엔나소시지,503458
멸치액젓 1과,503459
간소고기 1과,503460
- 골뱅이살,503461
옛날소시지,503462
대파 10g,503463
 물,503464
 다시마가루,503465
 크림소스,503466
 모짜렐라 치즈,503467
소금약간,503468
우유10g,503469
레몬즙3g,503470
소금약간두유요거트소스:두유50g,503471
저염간장4g,503472
모시조개150g,503473
김치15g,503474
부침가루45g,503475
참기름약간,503476
다진생강5g,503477
밀가루25g,503478
토마토600g,503479
후춧가루2g,503480
액젓,503481
조랭이떡,503482
함초소금1g,503483
레몬즙15g탄산수50ml,503484
홀토마토50g,503485
파슬리가루1g소스:르네디종홀그레인머스터15g,503486
커피1g,503487
흰후추3g,503488
치즈가루15g,503489
다진돼지고기50g,503490
플레인요거트,503491
레몬즙10g소스:고추장15g,503492
저염간장15g,503493
청주15g국물:거피한들깨가루100g,503494
생강청10g,503495
정종100ml,503496
대파10g양념:고춧가루20g,503497
참기름15g국물:다진마늘15g,503498
김밥용김,503499
데리야키소스,503500
마늘10g국물:다시마물400g,503501
청경채20g애호박25g,503502
다진마늘15g애호박25g,503503
다진홍고추5g,503504
흰후추2g,503505
청고추25g국물:해물육수400g,503506
오이70g,503507
계피가루5g,503508
후추2g무염버터5g,503509
다진대파,503510
기름10g,503511
청양고추7g,503512
파마산가루3g,503513
계란60g소스:저염간장30g,503514
다진청고추7g,503515
양파40g샐러드소스:청고추17g,503516
유자청15g,503517
저염치즈,503518
사워크림,503519
캐슈넛,503520
자몽,503521
레시틴가루,503522
참기름20g,503523
와사비1g,503524
북어,503525
데친미나리,503526
래디시,503527
고추,503528
후춧가루1g,503529
다시마15g,503530
세발나물,503531
흑임자7g,503532
양파60g다진마늘15g,503533
밀가루30g국물:바지락100g,503534
생강즙5g,503535
부순참깨,503536
쪽파15g,503537
감자30g올리브오일15g,503538
라이스페이퍼1장,503539
식용유20g소스:마늘7g,503540
다진마늘15g,503541
와인,503542
땅콩5g,503543
호상요구르트10g,503544
새우젓국물2g,503545
파1g,503546
올리브유15g소스:토마토페이스트100g,503547
다진마늘10g국물:소고기양지75g,503548
다진마늘7g,503549
겨자2g,503550
다진파,503551
고사리,503552
칵텔새우,503553
토마토케첩,503554
목이버섯,503555
사과식초1.25g,503556
홍고추2.5g,503557
매실액6g,503558
콩기름4g,503559
물400g-부추양념장:다시마국물5g,503560
건다시마2.5g,503561
올리고당15g,503562
로즈마리1g양념장:참기름5g,503563
백년초,503564
12g,503565
포도주스,503566
호박,503567
물180g,503568
식초0.3g,503569
올리브유3g,503570
식초6g,503571
후춧가루0.5g양파10g,503572
발사믹식초30g곁들이김치:명이김치25g,503573
함초소금2g,503574
레몬껍질10g소스:마요네즈30g,503575
드라이토마토10g,503576
밀가루5g소스:홀스레디쉬30g,503577
미소된장5g,503578
참기름1.5g,503579
연겨자0.28g,503580
대두유5g,503581
올리브유25g,503582
호두50g,503583
사과주스,503584
닭육수,503585
피클링스파이스5g,503586
젓갈,503587
바질잎,503588
물150g,503589
적파프리카15g,503590
국멸치1.3g,503591
대두유3g,503592
통밀가루,503593
참나물50g,503594
바나나180g,503595
파프리카50g,503596
아몬드플레이크,503597
삶은감자,503598
바지락60g,503599
깐양파1.1g,503600
절임올리브,503601
맛간장,503602
다진마늘0.5g,503603
밀가루1.7g,503604
레몬70g,503605
파10g,503606
케첩9g,503607
정종5g,503608
레디쉬0.3g,503609
사과주스3.8g,503610
홍고추다진것1g,503611
설탕1.3g,503612
버터3g,503613
흰다리새우,503614
양파즙13g,503615
양파4g,503616
양파2.5g,503617
샐러리4g,503618
표고버섯13g[소스소개]볶음소스:청피망8g,503619
파슬리다진것1g[소스소개]지중해소스:토마토20g,503620
배추잎2.5g,503621
생강즙1g,503622
토마토9g,503623
스리라차소스,503624
콩나물16g,503625
배즙37.5,503626
방울토마토8g,503627
녹말0.8g,503628
마늘즙1g,503629
레몬즙0.8g,503630
배7.5g[소스소개]저나트륨파인애플소스:파인애플3g,503631
밀가루1.1g[소스소개]토마토케첩소스:마늘다진것1.1g,503632
식초0.4g,503633
완두콩4g,503634
포도10g,503635
마늘다진것1g[소스1]간장1g,503636
콩나물10g,503637
깐양파2g,503638
백김치30g,503639
백후춧가루,503640
땅콩버터1g,503641
설탕5g[장식재료선택]멜론,503642
돼지고기갈은것10g,503643
올리브오일1.5g,503644
캔참치3g,503645
젓갈0.5g,503646
삼계탕육수,503647
건표고버섯5g,503648
아스파라거스2g,503649
토마토10g,503650
파9g,503651
오렌지주스5g,503652
달걀물5g,503653
잣1g,503654
레몬즙2g,503655
생강가루2g,503656
검은깨3g,503657
햄5g,503658
차이브5g,503659
취나물5g,503660
목이버섯10g,503661
리치캔35g,503662
또띠아8인치30g,503663
워터크레스1g,503664
레몬주수1g,503665
데미글라스10g,503666
저염간장3g,503667
무청시래기,503668
치커리6g,503669
강력분50g,503670
불린현미,503671
후추적당량[양송이속양파다진것10g,503672
파다진것2g,503673
들깨8g,503674
생강3g,503675
양파채친것6g,503676
레몬즙1g,503677
버터30g,503678
검은깨1g,503679
양파12g,503680
버터0.5g,503681
튀김가루4.25g,503682
저염간장0.4g,503683
국간장1g,503684
간장4,503685
참기름2,503686
후추0.02,503687
참기름1소스:데쳐서다진취나물5,503688
맛술1.25,503689
올리브유6,503690
콩기름1,503691
치즈슬라이스10g,503692
전분6g,503693
발사믹식초4g,503694
올리브오일2g,503695
카레가루0.5g,503696
치즈슬라이스4g,503697
다진파4,503698
깨소금0.5,503699
통깨1.5양념장:고추장5,503700
팽이버섯30,503701
들깨가루6,503702
식초2.5g,503703
실파5,503704
매실액4.5,503705
거피들깨가루6g,503706
새우젓0.75,503707
소금0.2,503708
후춧가루적당량[조림장]간장1g,503709
오렌지주스20g,503710
그린샐러드적당량[불고기드래싱]풋고추3g,503711
톳무침양념설탕,503712
허브타르타르드레싱양파,503713
쳥양고추3g,503714
식용유20g,503715
또띠아45g,503716
파마산치즈4.9g,503717
토마토120g토마토소스:셀러리8g,503718
흑임자0.5g,503719
밤12g,503720
베이컨4.5g,503721
파마산치즈가루,503722
저나트륨베이킹파우더0.5g,503723
호두12g,503724
레드와인5g,503725
소금0.3g겨자초장:겨자가루1.5g,503726
맛술0.4g,503727
포도식초5g,503728
간장0.3g,503729
식용유1g호두캐러멜:호두12g,503730
강력분,503731
춘권피,503732
블랙초콜릿,503733
두부1.2cm90g,503734
호부추5g,503735
견과류:아몬드,503736
파마산치즈7g,503737
사워크림2g,503738
홍고추0.5g[소스소개]저나트륨초간장소스:간장1g,503739
가루녹차,503740
도토리가루2g,503741
감자33g,503742
바닐라에센스0.1g,503743
백앙금,503744
밀가루7g,503745
마늘0.5g,503746
주황파프리카5g,503747
쑥갓10g,503748
부추5.9g,503749
물30ml,503750
토마토홀30g,503751
간장7.5g,503752
전분물24g,503753
파트페레멘테95g,503754
카놀라유20g,503755
생크림250g,503756
삶은쌀소면,503757
옥수수100g,503758
구운김,503759
건무화과,503760
계란110g,503761
홍고추0.1g,503762
2장),503763
닭날개,503764
표고버섯 약,503765
진간장 약 2와,503766
간마늘 약,503767
식용유 1과,503768
토마토 주스 약,503769
들깻가루 약,503770
마요네즈 약 4와,503771
페퍼론치노,503772
베이크드빈스 1과,503773
표고버섯 1과,503774
통마늘 약,503775
[,503776
조각 다시마,503777
우유 약,503778
쌀뜨물,503779
피자치즈,503780
블랙올리브,503781
설탕 1.,503782
완숙 토마토,503783
굴 소스,503784
맛소금 1과,503785
육수 1.,503786
대패 삼겹살,503787
돼지지방,503788
버터 1.,503789
땅콩버터,503790
바게트빵,503791
가다랑어 포 5g,503792
 들깨가루,503793
 통깨,503794
참깨약간,503795
물2ml,503796
머스터드3g,503797
청피망3g,503798
냉이35g,503799
소시지10g,503800
새우젓국15g,503801
발사믹식초10g,503802
소금20g,503803
치자가루,503804
올리브오일30g곁들이야채:양파20g,503805
어간장5g,503806
양파25g카레가루25g,503807
어간장15g,503808
꽈리고추25g대파채:대파25g,503809
물700g,503810
퀴노아,503811
이태리시즈닝,503812
흑설탕,503813
무25g육수:해물육수300g,503814
고춧가루10g,503815
플레인요구르트,503816
다진붉은고추,503817
시래기,503818
모시조개200g,503819
숙주25g,503820
메추리알25g,503821
다진마늘2g다진대파2g,503822
청양고추20g,503823
허브식초15g,503824
연겨자,503825
가다랑어장국,503826
어간장7g,503827
방울토마토25g,503828
다진홍고추7g,503829
오이25g소스:맛간장15g,503830
맛간장10g,503831
깨15g,503832
꽃게,503833
멸치다시마육수,503834
흰후추약간,503835
5g),503836
우렁25g,503837
고춧가루20g,503838
레드와인30g,503839
흰후추0.3g곁들이채소:고구마50g,503840
어간장10g,503841
홍피망50g,503842
소금0.5g우유50ml,503843
미니파프리카25g,503844
물200g소스:된장15g,503845
간편어간장15g,503846
저염된장25g,503847
발효겨자,503848
마늘기름30g,503849
영양부추20g곁들이채소:적양배추30g,503850
홍고추15g국물:두유200g,503851
양파50g양념장:멕시코고추2g,503852
건조체리15g,503853
참깨5g,503854
연겨자15g,503855
통깨10g샐러드:수삼1개,503856
설탕5g올리고당15g,503857
먹물,503858
다진생강0.65g,503859
물60g,503860
소금0.15g,503861
식초0.5g,503862
매실청10g,503863
건멸치,503864
홍파프리카,503865
감식초1.25g,503866
건청양고추2.5g,503867
대파5g-양념장:된장2g,503868
-멸치견과류쌈장:다시마국물10g,503869
스위트칠리,503870
저염소금,503871
-소스:토마토,503872
복분자,503873
석류주스,503874
현미유4g,503875
현미유1.5g,503876
소금0.7g,503877
호상요구르트50g,503878
만두피75g,503879
우동,503880
꼬치,503881
맛술3.75g,503882
매실액5g,503883
간장4g,503884
물100g홍시드레싱:홍시30g,503885
백김치25g,503886
마늘오일15g곁들이야채:양파25g,503887
레몬즙15g,503888
황설탕5g고춧가루5g,503889
칵테일새우30g,503890
진간장0.05g,503891
흑마늘진액5g,503892
참깨10g,503893
건크랜베리20g,503894
크랜베리24g,503895
청상추,503896
블랙올리브파우더,503897
황파프리카15g,503898
건다시마0.3g,503899
볶은콩가루60g,503900
미림,503901
연근30g,503902
사과즙,503903
밤고구마130g,503904
로즈마리5g,503905
핑크페퍼,503906
녹인무염버터,503907
무우40g,503908
파프리카1.1g,503909
블랙5g),503910
1장),503911
미림15g,503912
생강즙0.5g,503913
토마토페이스트13.7g,503914
청주10g,503915
다시마5g,503916
다진토마토,503917
홍토마토12g,503918
참기름0.8g,503919
깻잎1.5g,503920
식초1.3g,503921
간장1.2g,503922
오레가노2g,503923
케찹5g,503924
식초4g,503925
노랑각1개),503926
흰후춧가루1g,503927
올리브오일6g,503928
올리브10g,503929
샐러리잎2.5g,503930
사과주스10g,503931
깐양파9.5g,503932
생강즙2.4g,503933
생강즙4g,503934
사과주스5g,503935
흰후춧가루0.1g레몬즙5g,503936
식용유4.8g,503937
식초0.8g,503938
파인애플통조림국물4.5g,503939
양파다진것1.1g,503940
설탕0.2g,503941
연어필레,503942
부추1g,503943
진간장1.2g,503944
양조식초3g,503945
춘권피30g,503946
칵테일새우5g,503947
참깨0.5g,503948
해바라기씨2g,503949
토마토콩카세15g,503950
식물성기름1g,503951
다시마육수70g,503952
빵가루3g,503953
육수6g,503954
캔옥수수10g,503955
설탕0.5g,503956
다진마늘4g,503957
파다진것4g,503958
쌀국수가는것15g,503959
베이컨5g,503960
올리브오일10g,503961
통후추부순것2g,503962
흰후춧가루적당량,503963
계피가루적당량,503964
멸치육수200g,503965
생선육수3g,503966
토마토케첩2g,503967
80g)•양념:다진마늘,503968
레몬쥬스2g,503969
검은콩두유,503970
애플민트잎,503971
버터적당량,503972
